Billing Code,Name,Category
065,(MDC 01) Intracranial hemorrhage or cerebral infarction with CC or tPA in 24 hours,Surgeries & Procedures
041,"(MDC 01) Peripheral, cranial nerve and other nervous system procedures with CC or peripheral neurostimulator",Surgeries & Procedures
551,(MDC 08) Medical back problems with MCC,Surgeries & Procedures
57454,Colposcopy of the cervix including upperadjacent vagina,Laboratory & Diagnostic Tests
97014,Application of a modality to 1 or more areas,Rehabilitation & Physical Therapy
Q5119,"Injection, rituximabpvvr, biosimilar, ruxience, 10 mg",Pharmacotherapy & Drug Administration
49550,"Repair initial femoral hernia, any age",Surgeries & Procedures
56420,"Incision Procedures on the Vulva, Perineum and Introitus",Surgeries & Procedures
250,(MDC 05) Percutaneous cardiovascular procedures without coronary artery stent with MCC,Cardiovascular Procedures
84703,"Gonadotropin, chorionic hCG",Laboratory & Diagnostic Tests
27062,Excision,Surgeries & Procedures
10060,Incision and drainage of abscess,Surgeries & Procedures
27535,"Open treatment of tibial fracture, proximal plateau",Surgeries & Procedures
25628,Fracture andor Dislocation Procedures on the Forearm and Wrist,Surgeries & Procedures
28270,Capsulotomy,Surgeries & Procedures
69110,Excision external ear,
30117,"Excision or destruction eg, laser, intranasal lesion",Surgeries & Procedures
71111,"Radiologic examination, ribs, bilateral",Imaging & Radiology
72158,"Magnetic resonance eg, proton imaging, spinal canal and contents, without contrast material, followed by contrast materials and further sequences",Imaging & Radiology
76816,Diagnostic Ultrasound Procedures of the Pelvis Obstetrical,Imaging & Radiology
77065,"Diagnostic mammography, including computeraided detection CAD when performed",Imaging & Radiology
493,"(MDC 08) Lower extremity and humerus procedures except hip, foot and femur with CC",Surgeries & Procedures
287,"(MDC 05) Circulatory disorders except AMI, with cardiac cateterization without MCC",Surgeries & Procedures
244,(MDC 05) Permanent cardiac pacemaker implant without CC/MCC,Surgeries & Procedures
742,(MDC 13) Uterine and adnexa procedures for nonmalignancy with CC/MCC,Surgeries & Procedures
504,(MDC 08) Foot procedures with CC,Surgeries & Procedures
304,(MDC 05) Hypertension with MCC,Cardiovascular Procedures
156,"(MDC 03) Other ear, nose, mouth and throat diagnoses without CC/MCC",Consultations & Evaluations
077,(MDC 01) Hypertensive encephalopathy with MCC,Emergency Services
983,Extensive OR procedure unrelated to principal diagnosis without CC/MCC,Surgeries & Procedures
091,(MDC 01) Other disorders of nervous system with MCC,Surgeries & Procedures
20551,Injections,Pharmacotherapy & Drug Administration
81003,"Urinalysis, by dip stick or tablet reagent for bilirubin, glucose, hemoglobin, ketones, leukocytes, nitrite, pH, protein, specific gravity, urobilinogen, any number of these constituents",Laboratory & Diagnostic Tests
86803,Hepatitis C antibody,Laboratory & Diagnostic Tests
86850,Transfusion Medicine Procedures,Laboratory & Diagnostic Tests
93306,"Echocardiography, transthoracic, realtime with image documentation 2D, includes Mmode recording, when performed",Imaging & Radiology
93880,Duplex scan of extracranial arteries,Imaging & Radiology
99215,Established Patient Office or Other Outpatient Services,Consultations & Evaluations
92944,Coronary Therapeutic Services and Procedures,Cardiovascular Procedures
C9399,Unclassified drugs or biologicals,Pharmacotherapy & Drug Administration
23073,"Excision, tumor, soft tissue of shoulder area, subfascial eg, intramuscular",Surgeries & Procedures
73223,"Magnetic resonance eg, proton imaging, any joint of upper extremity",Imaging & Radiology
709,(MDC 12) Penis procedures with CC/MCC,Surgeries & Procedures
684,(MDC 11) Renal failure without CC/MCC,Specialist Visits
347,(MDC 06) Anal and stomal procedures with MCC,Surgeries & Procedures
90832,Psychotherapy,Mental Health Services
90834,Psychotherapy,Mental Health Services
93350,"Echocardiography, transthoracic, realtime with image documentation 2D, includes Mmode recording, when performed",Imaging & Radiology
99385,"Initial comprehensive preventive medicine evaluation and management of an individual including an age and gender appropriate history, examination, counselinganticipatory guidancerisk factor reduction interventions, and more the ordering of laboratorydiagnostic procedures, new patient",Consultations & Evaluations
73070,"Radiologic examination, elbow",Imaging & Radiology
77077,BoneJoint Studies,Surgeries & Procedures
11621,"Excision, malignant lesion including margins, scalp, neck, hands, feet, genitalia",Surgeries & Procedures
581,"(MDC 09) Other skin, subcutaneous tissue and breast procedures without CC/MCC",Surgeries & Procedures
86147,Immunology Procedures,Allergy & Immunology Services
77074,"Radiologic examination, osseous survey",Imaging & Radiology
22630,"Arthrodesis, posterior interbody technique, including laminectomy andor discectomy to prepare interspace other than for decompression, single interspace",Surgeries & Procedures
50544,"Laparoscopy, surgical",Surgeries & Procedures
12032,"Repair, intermediate, wounds of scalp, axillae, trunk andor extremities excluding hands and feet",Surgeries & Procedures
41520,Other Procedures on the Tongue and Floor of Mouth,Surgeries & Procedures
57287,Repair Procedures on the Vagina,Surgeries & Procedures
13131,"Repair, complex, forehead, cheeks, chin, mouth, neck, axillae, genitalia, hands andor feet",Surgeries & Procedures
20605,"Arthrocentesis, aspiration andor injection",Surgeries & Procedures
28003,"Incision and drainage below fascia, with or without tendon sheath involvement, foot",Surgeries & Procedures
70220,Diagnostic Radiology Diagnostic Imaging Procedures of the Head and Neck,Imaging & Radiology
71260,"Computed tomography, thorax",Imaging & Radiology
236,(MDC 05) Coronary bypass without cardiac catheterization without MCC,Surgeries & Procedures
177,(MDC 04) Respiratory infections and inflammations with MCC,Laboratory & Diagnostic Tests
082,"(MDC 01) Traumatic stupor and coma, coma 1 hour with MCC",Emergency Services
845,(MDC 17) Other myeloproliferative disorders or poorly differentiated neoplastic diagnoses without CC/MCC,Oncology & Cancer Treatment
17311,"Mohs micrographic technique, including removal of all gross tumor, surgical excision of tissue specimens, mapping, color coding of specimens, microscopic examination of specimens by more the surgeon, and histopathologic preparation including routine stains eg, hematoxylin and eosin, toluidine blue, head, neck, hands, feet, genitalia, or any location with surgery directly involving muscle, cartilage, bone, tendon, major nerves, or vessels",Surgeries & Procedures
82627,Chemistry Procedures,Laboratory & Diagnostic Tests
86304,Immunoassay for tumor antigen,Laboratory & Diagnostic Tests
87491,Infectious agent detection by nucleic acid DNA or RNA,Laboratory & Diagnostic Tests
90734,Meningococcal vaccine,Preventive Services
98967,"Telephone assessment and management service provided by a qualified nonphysician health care professional to an established patient, parent, or guardian not originating from a more related assessment and management service provided within the previous 7 days nor leading to an assessment and management service or procedure within the next 24 hours or soonest available appointment",Consultations & Evaluations
99383,"Initial comprehensive preventive medicine evaluation and management of an individual including an age and gender appropriate history, examination, counselinganticipatory guidancerisk factor reduction interventions, and more the ordering of laboratorydiagnostic procedures, new patient",Consultations & Evaluations
641,"(MDC 10) Miscellaneous disorders of nutrition, metabolism, fluids and electrolytes without MCC",Laboratory & Diagnostic Tests
384,(MDC 06) Uncomplicated peptic ulcer without MCC,Gastroenterology Procedures
816,(MDC 16) Reticuloendothelial and immunity disorders without CC/MCC,Other
28238,"Repair, Revision, andor Reconstruction Procedures on the Foot and Toes",Surgeries & Procedures
76642,Diagnostic Ultrasound Procedures of the Chest,Imaging & Radiology
768,(MDC 14) Vaginal delivery with OR proc except steril /or DC,Maternity & Obstetrics
283,"(MDC 05) Acute myocardial infarction, expired with MCC",Cardiovascular Procedures
261,(MDC 05) Cardiac pacemaker revision except device replacement with CC,Surgeries & Procedures
90940,Hemodialysis Procedures,Surgeries & Procedures
96423,"Chemotherapy administration, intraarterial",Oncology & Cancer Treatment
31296,"Nasalsinus endoscopy, surgical",Surgeries & Procedures
28715,Arthrodesis,Surgeries & Procedures
15620,Delay of flap or sectioning of flap division and inset,Surgeries & Procedures
73660,Diagnostic Radiology Diagnostic Imaging Procedures of the Lower Extremities,Imaging & Radiology
78290,Diagnostic Nuclear Medicine Procedures on the Gastrointestinal System,Imaging & Radiology
326,"(MDC 06) Stomach, esophageal and duodenal procedures with MCC",Surgeries & Procedures
1960,"",Surgeries & Procedures
62322,"Injections, of diagnostic or therapeutic substances eg, anesthetic, antispasmodic, opioid, steroid, other solution, not including neurolytic substances, including needle or catheter placement, interlaminar epidural more or subarachnoid, lumbar or sacral caudal",Surgeries & Procedures
832,(MDC 14) Other antepartum diagnoses without OR procedure with CC,Maternity & Obstetrics
97113,"Therapeutic procedure, 1 or more areas, each 15 minutes",Rehabilitation & Physical Therapy
73218,"Magnetic resonance eg, proton imaging, upper extremity, other than joint",Imaging & Radiology
981,Extensive OR procedure unrelated to principal diagnosis with MCC,Surgeries & Procedures
951,(MDC 23) Other factors influencing health status,Other
83718,"Lipoprotein, direct measurement",Laboratory & Diagnostic Tests
97010,Application of a modality to 1 or more areas,Rehabilitation & Physical Therapy
43202,"Esophagoscopy, flexible, transoral",Gastroenterology Procedures
99382,"Initial comprehensive preventive medicine evaluation and management of an individual including an age and gender appropriate history, examination, counselinganticipatory guidancerisk factor reduction interventions, and more the ordering of laboratorydiagnostic procedures, new patient",Consultations & Evaluations
26727,Fracture andor Dislocation Procedures on the Hand and Fingers,Surgeries & Procedures
59400,"Vaginal Delivery, Antepartum and Postpartum Care Procedures",Maternity & Obstetrics
61797,"Stereotactic radiosurgery particle beam, gamma ray, or linear accelerator",Oncology & Cancer Treatment
87653,Infectious agent detection by nucleic acid DNA or RNA,Laboratory & Diagnostic Tests
14060,"Adjacent tissue transfer or rearrangement, eyelids, nose, ears andor lips",Surgeries & Procedures
77385,Radiation Treatment Delivery,Oncology & Cancer Treatment
11403,"Excision, benign lesion including margins, except skin tag unless listed elsewhere, trunk, arms or legs",Surgeries & Procedures
11960,Introduction or Removal Procedures on the Integumentary System,Surgeries & Procedures
59612,"Vaginal delivery only, after previous cesarean delivery with or without episiotomy andor forceps",Maternity & Obstetrics
76801,"Ultrasound, pregnant uterus, real time with image documentation, fetal and maternal evaluation, first trimester  14 weeks 0 days, transabdominal approach",Maternity & Obstetrics
518,(MDC 08) Back and neck procedures except spinal fusion with MCC or disc device or neurostimulator,Surgeries & Procedures
81000,"Urinalysis, by dip stick or tablet reagent for bilirubin, glucose, hemoglobin, ketones, leukocytes, nitrite, pH, protein, specific gravity, urobilinogen, any number of these constituents",Laboratory & Diagnostic Tests
96416,"Chemotherapy administration, intravenous infusion technique",Oncology & Cancer Treatment
